year,day,hour,avg
2014,29,2,969.3352941
2014,29,3,969.0411765
2014,29,4,968.9823529
2014,29,5,969.2176471
2014,29,6,969.6929412
2014,29,7,970.1741176
2014,29,8,967.3038889
2014,29,9,969.6541176
2014,29,10,966.5916667
2014,29,11,965.3594444
2014,29,12,967.40375
2014,29,13,963.0538889
2014,29,14,962.2522222
2014,29,15,961.9144444
2014,29,16,965.825
2014,29,17,963.6461111
2014,29,18,964.9888889
2014,29,19,968.6247059
2014,29,20,969.5805882
2014,29,21,970.3505882
2014,29,22,970.5270588
2014,29,23,970.8894118
2014,30,0,968.9413333
2014,30,1,970.4094118
2014,30,2,970.1741176
2014,30,3,969.9388235
2014,30,4,969.6929412
2014,30,5,969.7517647
2014,30,6,970.2864706
2014,30,7,967.8555556
2014,30,8,970.7129412
2014,30,9,967.1472222
2014,30,10,967.0916667
2014,30,11,966.0866667
2014,30,12,965.1327778
2014,30,13,963.6744444
2014,30,14,962.6505556
2014,30,15,962.1972222
2014,30,16,962.47
2014,30,17,964.3164706
2014,30,18,964.8127778
2014,30,19,968.5117647
2014,30,20,969.3352941
2014,30,21,970.1741176
2014,30,22,970.4682353
2014,30,23,970.4682353
2014,31,0,968.464
2014,31,1,970.1152941
2014,31,2,969.4629412
2014,31,3,969.2223529
2014,31,4,969.2223529
2014,31,5,969.4576471
2014,31,6,969.5705882
2014,31,7,967.2394444
2014,31,8,969.9435294
2014,31,9,966.6372222
2014,31,10,966.2483333
2014,31,11,965.2438889
2014,31,12,964.2855556
2014,31,13,963.2761111
2014,31,14,962.4283333
2014,31,15,962.035
2014,31,16,962.3588889
2014,31,17,963.6461111
2014,31,18,964.7616667
2014,31,19,965.3827778
2014,31,20,969.205625
2014,31,21,969.1588235
2014,31,22,969.3988235
2014,31,23,969.4576471
2014,32,0,967.5186667
2014,32,1,969.11
2014,32,2,965.8872222
2014,32,3,968.09
2014,32,4,966.3133333
2014,32,5,970.10125
2014,32,6,964.8705882
2014,32,7,968.5070588
2014,32,8,968.1588235
2014,32,9,964.8822222
2014,32,10,964.9061111
2014,32,11,963.6144444
2014,32,12,962.7155556
2014,32,13,961.535
2014,32,14,960.8538889
2014,32,15,960.3955556
2014,32,16,960.6177778
2014,32,17,962.0205556
2014,32,18,963.1922222
2014,32,19,963.7522222
2014,32,20,964.4233333
2014,32,21,967.6194118
2014,32,22,967.7958824
2014,32,23,967.7370588
2014,33,0,965.896
2014,33,1,967.3788235
2014,33,2,967.09
2014,33,3,966.7858824
2014,33,4,966.4870588
2014,33,5,966.7858824
2014,33,6,967.2023529
2014,33,7,967.1435294
2014,33,8,966.9082353
2014,33,9,963.54
2014,33,10,962.8172222
2014,33,11,961.7061111
2014,33,12,960.5205556
2014,33,13,959.4511111
2014,33,14,958.4316667
2014,33,15,957.5894444
2014,33,16,958.0338889
2014,33,17,958.9222222
2014,33,18,962.8094118
2014,33,19,963.4617647
2014,33,20,963.8788235
2014,33,21,964.4129412
2014,33,22,964.6435294
2014,33,23,964.6482353
2014,34,0,962.868
2014,34,1,964.4717647
2014,34,2,964.1088235
2014,34,3,964.0552941
2014,34,4,964.1729412
2014,34,5,964.4670588
2014,34,6,964.9470588
2014,34,7,962.0016667
2014,34,8,961.9555556
2014,34,9,961.3494444
2014,34,10,960.6827778
2014,34,11,959.6177778
2014,34,12,958.4922222
2014,34,13,957.5944444
2014,34,14,956.6861111
2014,34,15,956.0055556
2014,34,16,956.0611111
2014,34,17,957.5144444
2014,34,18,958.52
2014,34,19,961.9764706
2014,34,20,962.6282353
2014,34,21,963.0447059
2014,34,22,963.5205882
2014,34,23,963.4617647
2014,35,0,961.384
2014,35,1,963.0447059
2014,35,2,962.8094118
2014,35,3,962.5105882
2014,35,4,962.6282353
2014,35,5,962.9270588
2014,35,6,963.5741176
2014,35,7,960.2223529
2014,35,8,963.05875
2014,35,9,959.6488235
2014,35,10,959.0017647
2014,35,11,957.9329412
2014,35,12,957.0994118
2014,35,13,956.2023529
2014,35,14,955.1776471
2014,35,15,954.4076471
2014,35,16,954.6429412
2014,35,17,956.1188235
2014,35,18,957.54
2014,35,19,961.0375
2014,35,20,961.6675
2014,35,21,962.2975
2014,35,22,962.5475
2014,35,23,962.5475
2014,36,0,960.4114286
2014,36,1,962.1675
2014,36,2,962.0425
2014,36,3,961.7875
2014,36,4,962.1675
2014,36,5,962.865625
2014,36,6,963.303125
2014,36,7,960.5217647
2014,36,8,963.25125
2014,36,9,960.0605882
2014,36,10,959.4135294
2014,36,11,958.5317647
2014,36,12,957.2758824
2014,36,13,956.4376471
2014,36,14,955.54
2014,36,15,954.8247059
2014,36,16,955.1776471
2014,36,17,956.5352941
2014,36,18,957.8341176
2014,36,19,961.2875
2014,36,20,962.36
2014,36,21,962.735
2014,36,22,963.18375
2014,36,23,963.24625
2014,37,0,961.21
2014,37,1,962.735
2014,37,2,962.5475
2014,37,3,962.355
2014,37,4,962.6725
2014,37,5,963.0475
2014,37,6,963.553125
2014,37,7,960.8794118
2014,37,8,963.56875
2014,37,9,960.4776471
2014,37,10,959.8358824
2014,37,11,958.8252941
2014,37,12,957.6976471
2014,37,13,956.5605882
2014,37,14,955.7211765
2014,37,15,957.93875
2014,37,16,957.93875
2014,37,17,959.31875
2014,37,18,960.454375
2014,37,19,964.4453333
2014,37,20,965.1173333
2014,37,21,965.5173333
2014,37,22,965.984
2014,37,23,966.0566667
2014,38,0,964.3730769
2014,38,1,966.1293333
2014,38,2,965.8566667
2014,38,3,965.6506667
2014,38,4,965.784
2014,38,5,965.984
2014,38,6,966.6626667
2014,38,7,963.626875
2014,38,8,966.8126667
2014,38,9,963.388125
2014,38,10,962.518125
2014,38,11,961.6325
2014,38,12,960.42875
2014,38,13,959.345625
2014,38,14,958.51625
2014,38,15,957.75125
2014,38,16,957.87625
2014,38,17,959.25625
2014,38,18,960.26125
2014,38,19,964.04
2014,38,20,964.44
2014,38,21,965.184
2014,38,22,965.384
2014,38,23,965.6506667
2014,39,0,963.6738462
2014,39,1,965.384
2014,39,2,964.9173333
2014,39,3,964.84
2014,39,4,964.984
2014,39,5,965.3173333
2014,39,6,964.3730769
2014,39,7,962.929375
2014,39,8,965.996
2014,39,9,962.564375
2014,39,10,961.814375
2014,39,11,961.1275
2014,39,12,960.17875
2014,39,13,958.959375
2014,39,14,958.38625
2014,39,15,957.875625
2014,39,16,958.06875
2014,39,17,959.57375
2014,39,18,960.516875
2014,39,19,964.44
2014,39,20,965.1786667
2014,39,21,965.79
2014,39,22,966.1233333
2014,39,23,966.1293333
2014,40,0,964.4569231
2014,40,1,965.7233333
2014,40,2,965.4453333
2014,40,3,965.3173333
2014,40,4,965.7173333
2014,40,5,965.79
2014,40,6,966.4566667
2014,40,7,963.304375
2014,40,8,966.4626667
2014,40,9,963.075625
2014,40,10,962.325625
2014,40,11,961.6325
2014,40,12,960.61625
2014,40,13,959.605625
2014,40,14,958.771875
2014,40,15,958.13125
2014,40,16,958.57375
2014,40,17,959.771875
2014,40,18,963.84
2014,40,19,964.5786667
2014,40,20,965.384
2014,40,21,965.79
2014,40,22,966.4013333
2014,40,23,966.4626667
2014,41,0,964.6876923
2014,41,1,966.4013333
2014,41,2,966.1293333
2014,41,3,966.0566667
2014,41,4,966.184
2014,41,5,966.596
2014,41,6,967.268
2014,41,7,964.3875
2014,41,8,964.205625
2014,41,9,963.965625
2014,41,10,962.825
2014,41,11,962.340625
2014,41,12,961.07
2014,41,13,959.793125
2014,41,14,959.021875
2014,41,15,960.4786667
2014,41,16,958.89125
2014,41,17,958.5863636
2014,41,18,961.09
2014,41,19,961.845
2014,41,20,962.480625
2014,41,21,966.3233333
2014,41,22,966.7293333
2014,41,23,967.0733333
2014,42,0,965.3092308
2014,42,1,963.559375
2014,42,2,963.241875
2014,42,3,966.39
2014,42,4,966.668
2014,42,5,963.429375
2014,42,6,963.804375
2014,42,7,967.2066667
2014,42,8,966.8733333
2014,42,9,963.455625
2014,42,10,962.778125
2014,42,11,962.018125
2014,42,12,960.996875
2014,42,13,959.600625
2014,42,14,958.584375
2014,42,15,957.0066667
2014,42,16,957.0013333
2014,42,17,959.06875
2014,42,18,960.204375
2014,42,19,963.834
2014,42,20,964.5786667
2014,42,21,965.3173333
2014,42,22,965.584
2014,42,23,965.8566667
2014,43,0,964.1353846
2014,43,1,965.8626667
2014,43,2,965.8566667
2014,43,3,965.784
2014,43,4,965.8566667
2014,43,5,966.1233333
2014,43,6,966.2035714
2014,43,7,963.689375
2014,43,8,967.0186667
2014,43,9,963.195
2014,43,10,962.705625
2014,43,11,962.013125
2014,43,12,961.19
2014,43,13,959.980625
2014,43,14,959.470625
2014,43,15,959.021875
2014,43,16,959.584375
2014,43,17,960.6575
2014,43,18,961.975
2014,43,19,963.04875
2014,43,20,963.746875
2014,43,21,964.444375
2014,43,22,968.2853333
2014,43,23,968.4186667
2014,44,0,966.9446154
2014,44,1,968.6906667
2014,44,2,968.6186667
2014,44,3,968.8853333
2014,44,4,965.710625
2014,44,5,969.224
2014,44,6,969.7626667
2014,44,7,970.1746667
2014,44,8,966.805625
2014,44,9,966.56
2014,44,10,965.878125
2014,44,11,965.055
2014,44,12,963.789375
2014,44,13,962.96625
2014,44,14,962.07
2014,44,15,961.371875
2014,44,16,961.87125
2014,44,17,962.876875
2014,44,18,964.1375
2014,44,19,964.830625
2014,44,20,965.52875
2014,44,21,966.28875
2014,44,22,966.669375
2014,44,23,966.919375
2014,45,0,968.4253846
2014,45,1,966.861875
2014,45,2,966.731875
2014,45,3,970.03
2014,45,4,966.78875
2014,45,5,967.169375
2014,45,6,967.32
2014,45,7,971.1853333
2014,45,8,967.440625
2014,45,9,967.003125
2014,45,10,965.94625
2014,45,11,965.44625
2014,45,12,964.294375
2014,45,13,963.289375
2014,45,14,962.205
2014,45,15,961.8686667
2014,45,16,961.8573333
2014,45,17,962.309375
2014,45,18,963.434375
2014,45,19,964.001875
2014,45,20,964.575
2014,45,21,968.824
2014,45,22,969.1626667
2014,45,23,969.6353333
2014,46,0,968.8114286
2014,46,1,969.024
2014,46,2,968.9573333
2014,46,3,968.952
2014,46,4,969.0186667
2014,46,5,969.2906667
2014,46,6,969.7626667
2014,46,7,970.0413333
2014,46,8,969.5746667
2014,46,9,966.055
2014,46,10,965.2475
2014,46,11,964.68
2014,46,12,963.789375
2014,46,13,962.585625
2014,46,14,961.695
2014,46,15,961.17875
2014,46,16,961.49125
2014,46,17,962.184375
2014,46,18,963.496875
2014,46,19,964.3875
2014,46,20,964.893125
2014,46,21,965.46125
2014,46,22,965.78375
2014,46,23,965.65875
2014,47,0,967.1815385
2014,47,1,965.27875
2014,47,2,964.893125
2014,47,3,968.0126667
2014,47,4,964.7625
2014,47,5,965.080625
2014,47,6,965.648125
2014,47,7,968.8906667
2014,47,8,965.789375
2014,47,9,965.55
2014,47,10,964.93
2014,47,11,964.4925
2014,47,12,963.976875
2014,47,13,962.77875
2014,47,14,962.57
2014,47,15,961.8825
2014,47,16,961.208
2014,47,17,963.802
2014,47,18,965.086
2014,47,19,969.3771429
2014,47,20,970.0257143
2014,47,21,970.6807143
2014,47,22,971.1092857
2014,47,23,971.1807143
2014,48,0,969.4608333
2014,48,1,969.896
2014,48,2,969.5626667
2014,48,3,969.4293333
2014,48,4,969.4293333
2014,48,5,969.5573333
2014,48,6,970.2293333
2014,48,7,967.243125
2014,48,8,970.18
2014,48,9,966.305
2014,48,10,965.88375
2014,48,11,965.373125
2014,48,12,964.611875
2014,48,13,963.726875
2014,48,14,963.09125
2014,48,15,962.1375
2014,48,16,962.5125
2014,48,17,964.08
2014,48,18,965.2193333
2014,48,19,970.0314286
2014,48,20,969.496
2014,48,21,970.308
2014,48,22,970.6413333
2014,48,23,970.6413333
2014,49,0,968.74
2014,49,1,970.3686667
2014,49,2,969.7686667
2014,49,3,969.7686667
2014,49,4,969.624
2014,49,5,969.8353333
2014,49,6,970.4353333
2014,49,7,967.3625
2014,49,8,970.0466667
2014,49,9,966.50875
2014,49,10,965.75875
2014,49,11,964.805
2014,49,12,963.986875
2014,49,13,962.585625
2014,49,14,961.7575
2014,49,15,961.621875
2014,49,16,961.684375
2014,49,17,963.4686667
2014,49,18,964.4073333
2014,49,19,965.286
2014,49,20,966.0253333
2014,49,21,966.4973333
2014,49,22,966.8473333
2014,49,23,970.4542857
2014,50,0,968.5366667
2014,50,1,966.364
2014,50,2,969.8828571
2014,50,3,969.5971429
2014,50,4,966.086
2014,50,5,966.1526667
2014,50,6,970.3828571
2014,50,7,969.5686667
2014,50,8,965.795
2014,50,9,965.6175
2014,50,10,964.8625
2014,50,11,964.226875
2014,50,12,963.34625
2014,50,13,962.33
2014,50,14,961.565
2014,50,15,961.309375
2014,50,16,961.61625
2014,50,17,962.496875
2014,50,18,963.815
2014,50,19,964.7625
2014,50,20,965.398125
2014,50,21,969.5626667
2014,50,22,969.902
2014,50,23,970.0413333
2014,51,0,968.3415385
2014,51,1,969.902
2014,51,2,969.696
2014,51,3,969.6293333
2014,51,4,969.8353333
2014,51,5,970.0293333
2014,51,6,970.708
2014,51,7,971.252
2014,51,8,971.5306667
2014,51,9,967.831875
2014,51,10,966.95125
2014,51,11,966.514375
2014,51,12,965.3675
2014,51,13,964.419375
2014,51,14,963.59125
2014,51,15,963.080625
2014,51,16,963.580625
2014,51,17,964.773125
2014,51,18,966.09625
2014,51,19,966.789375
2014,51,20,968.4313333
2014,51,21,969.382
2014,51,22,970.1153333
2014,51,23,970.3206667
2014,52,0,971.0738462
2014,52,1,969.524375
2014,52,2,969.20125
2014,52,3,972.464
2014,52,4,972.5306667
2014,52,5,969.32125
2014,52,6,969.701875
2014,52,7,973.2746667
2014,52,8,972.8746667
2014,52,9,972.2806667
2014,52,10,971.4806667
2014,52,11,967.341875
2014,52,12,966.25875
2014,52,13,964.935625
2014,52,14,964.034375
2014,52,15,963.398125
2014,52,16,963.523125
2014,52,17,964.8973333
2014,52,18,968.5392857
2014,52,19,968.8091667
2014,52,20,963.56
2014,52,21,952.99
2014,52,22,952.99
2014,52,23,970.89
2014,53,0,970.89
2014,53,1,953.71
2014,53,2,970.89
2014,53,3,970.35
2014,53,4,952.99
2014,53,5,952.99
2014,53,6,971.435
2014,53,7,971.98
2014,53,8,954.7966667
2014,53,9,955.8833333
2014,53,10,955.16
2014,53,11,955.5233333
2014,53,12,954.0733333
2014,53,13,952.99
2014,53,14,951.5433333
2014,53,15,951.865
2014,53,16,948.292
2014,53,17,955.2214286
2014,53,18,965.78375
2014,53,19,966.35125
2014,53,20,967.05
2014,53,21,971.0413333
2014,53,22,971.58
2014,53,23,971.7853333
2014,54,0,969.9
2014,54,1,971.1133333
2014,54,2,970.908
2014,54,3,970.8413333
2014,54,4,970.702
2014,54,5,970.7746667
2014,54,6,971.7186667
2014,54,7,972.3306667
2014,54,8,971.864
2014,54,9,968.274375
2014,54,10,967.785
2014,54,11,966.9675
2014,54,12,966.19625
2014,54,13,964.81625
2014,54,14,963.971875
2014,54,15,963.8973333
2014,54,16,963.764
2014,54,17,964.764
2014,54,18,966.5086667
2014,54,19,970.6028571
2014,54,20,971.1807143
2014,54,21,971.83
2014,54,22,972.1928571
2014,54,23,972.6985714
2014,55,0,970.6416667
2014,55,1,970.908
2014,55,2,970.7746667
2014,55,3,970.302
2014,55,4,970.3686667
2014,55,5,970.6413333
2014,55,6,971.2413333
2014,55,7,968.253125
2014,55,8,971.3246667
2014,55,9,967.9675
2014,55,10,967.024375
2014,55,11,966.519375
2014,55,12,965.373125
2014,55,13,964.106875
2014,55,14,963.346875
2014,55,15,963.28
2014,55,16,963.1466667
2014,55,17,964.158
2014,55,18,965.7586667
2014,55,19,966.7746667
2014,55,20,970.9728571
2014,55,21,971.83
2014,55,22,972.6214286
2014,55,23,972.6928571
2014,56,0,971.0583333
2014,56,1,972.3357143
2014,56,2,971.9071429
2014,56,3,971.6092857
2014,56,4,971.6157143
2014,56,5,971.9728571
2014,56,6,972.6271429
2014,56,7,971.9186667
2014,56,8,971.664
2014,56,9,970.8693333
2014,56,10,967.28
2014,56,11,966.32625
2014,56,12,968.78
2014,56,13,964.236875
2014,56,14,963.27875
2014,56,15,963.0746667
2014,56,16,966.4421429
2014,56,17,964.0246667
2014,56,18,965.4973333
2014,56,19,966.508
2014,56,20,969.902
2014,56,21,970.308
2014,56,22,970.502
2014,56,23,970.7686667
2014,57,0,968.9769231
2014,57,1,970.2353333
2014,57,2,969.9626667
2014,57,3,969.696
2014,57,4,969.7626667
2014,57,5,969.896
2014,57,6,970.3746667
2014,57,7,967.368125
2014,57,8,970.1746667
2014,57,9,966.440625
2014,57,10,965.815625
2014,57,11,965.185625
2014,57,12,964.169375
2014,57,13,962.77875
2014,57,14,961.8825
2014,57,15,961.6633333
2014,57,16,961.652
2014,57,17,962.724
2014,57,18,964.1353333
2014,57,19,965.2193333
2014,57,20,969.5914286
2014,57,21,970.6092857
2014,57,22,971.1092857
2014,57,23,971.3235714
2014,58,0,969.9683333
2014,58,1,970.3746667
2014,58,2,970.0293333
2014,58,3,970.0293333
2014,58,4,970.096
2014,58,5,970.2353333
2014,58,6,970.496
2014,58,7,967.555625
2014,58,8,970.6466667
2014,58,9,966.88375
2014,58,10,966.581875
2014,58,11,965.63375
2014,58,12,964.493125
2014,58,13,963.351875
2014,58,14,962.523125
2014,58,15,962.2746667
2014,58,16,962.2686667
2014,58,17,963.608
2014,58,18,964.8133333
2014,58,19,965.5526667
2014,58,20,966.2973333
2014,58,21,967.0413333
2014,58,22,967.5866667
2014,58,23,967.7866667
2014,59,0,970.6545455
2014,59,1,967.2413333
2014,59,2,966.836
2014,59,3,966.7026667
2014,59,4,966.4973333
2014,59,5,966.364
2014,59,6,966.9693333
2014,59,7,966.669375
2014,59,8,966.493125
2014,59,9,965.68
2014,59,10,965.69625
2014,59,11,965.00375
2014,59,12,964.044375
2014,59,13,963.034375
2014,59,14,961.8825
2014,59,15,961.6573333
2014,59,16,962.0633333
2014,59,17,963.3353333
2014,59,18,964.408
2014,59,19,965.286
2014,59,20,966.1693333
2014,59,21,967.0473333
2014,59,22,967.448
2014,59,23,967.6533333
2014,60,0,970.5636364
2014,60,1,967.314
2014,60,2,966.7693333
2014,60,3,966.4973333
2014,60,4,966.5026667
2014,60,5,966.4306667
2014,60,6,967.108
2014,60,7,967.6593333
2014,60,8,967.1926667
2014,60,9,965.8625
2014,60,10,965.4975
2014,60,11,964.805
2014,60,12,963.736875
2014,60,13,962.3925
2014,60,14,961.3775
2014,60,15,960.80375
2014,60,16,960.798125
2014,60,17,962.396
2014,60,18,963.2573333
2014,60,19,964.202
2014,60,20,964.9466667
2014,60,21,965.7633333
2014,60,22,966.036
2014,60,23,969.74
2014,61,0,969.0109091
2014,61,1,964.960625
2014,61,2,964.768125
2014,61,3,964.455625
2014,61,4,964.506875
2014,61,5,964.7625
2014,61,6,966.0253333
2014,61,7,966.5746667
2014,61,8,965.1871429
2014,61,9,965.714
2014,61,10,965.1806667
2014,61,11,964.8473333
2014,61,12,963.6306667
2014,61,13,962.4133333
2014,61,14,961.2573333
2014,61,15,960.4406667
2014,61,16,960.6406667
2014,61,17,961.8573333
2014,61,18,963.2573333
2014,61,19,964.0686667
2014,61,20,964.608
2014,61,21,968.7992857
2014,61,22,969.0135714
2014,61,23,969.02
2014,62,0,968.5481818
2014,62,1,965.4193333
2014,62,2,965.2133333
2014,62,3,968.3585714
2014,62,4,968.3642857
2014,62,5,965.074
2014,62,6,965.7466667
2014,62,7,969.7457143
2014,62,8,969.3235714
2014,62,9,965.5806667
2014,62,10,965.2473333
2014,62,11,964.914
2014,62,12,964.1033333
2014,62,13,963.0306667
2014,62,14,961.8686667
2014,62,15,960.7642857
2014,62,16,961.1328571
2014,62,17,962.0573333
2014,62,18,963.802
2014,62,19,968.2871429
2014,62,20,969.1564286
2014,62,21,966.6413333
2014,62,22,970.6742857
2014,62,23,971.1807143
2014,63,0,970.7454545
2014,63,1,970.8885714
2014,63,2,970.7521429
2014,63,3,970.3828571
2014,63,4,966.8413333
2014,63,5,970.8171429
2014,63,6,971.3235714
2014,63,7,967.9926667
2014,63,8,967.7313333
2014,63,9,967.4093333
2014,63,10,966.9426667
2014,63,11,966.476
2014,63,12,965.2586667
2014,63,13,963.9033333
2014,63,14,963.0246667
2014,63,15,962.0746667
2014,63,16,962.1353333
2014,63,17,963.2746667
2014,63,18,964.886
2014,63,19,965.964
2014,63,20,970.3885714
2014,63,21,971.2521429
2014,63,22,971.7585714
2014,63,23,971.6157143
2014,64,0,971.0181818
2014,64,1,971.2521429
2014,64,2,970.96
2014,64,3,970.7457143
2014,64,4,970.46
2014,64,5,970.96
2014,64,6,971.2521429
2014,64,7,968.1313333
2014,64,8,971.4785714
2014,64,9,966.185625
2014,64,10,965.82125
2014,64,11,964.7425
2014,64,12,963.856875
2014,64,13,962.71625
2014,64,14,962.4746667
2014,64,15,961.18375
2014,64,16,961.17875
2014,64,17,962.524
2014,64,18,964.002
2014,64,19,968.5785714
2014,64,20,969.3057143
2014,64,21,969.8828571
2014,64,22,970.2457143
2014,64,23,969.9542857
2014,65,0,969.3745455
2014,65,1,969.4485714
2014,65,2,969.0914286
2014,65,3,968.8707143
2014,65,4,968.8642857
2014,65,5,969.2214286
2014,65,6,969.52
2014,65,7,966.6413333
2014,65,8,970.6492308
2014,65,9,965.714
2014,65,10,967.9135714
2014,65,11,967.5658333
2014,65,12,977.0
2014,65,13,952.6666667
2014,65,14,955.8833333
2014,65,15,960.7853333
2014,65,16,960.7013333
2014,65,17,961.9126667
2014,65,18,963.3246667
2014,65,19,964.2686667
2014,65,20,968.7278571
2014,65,21,969.4485714
2014,65,22,970.24
2014,65,23,970.46
2014,66,0,969.8290909
2014,66,1,970.0971429
2014,66,2,969.74
2014,66,3,969.5914286
2014,66,4,969.6628571
2014,66,5,970.0971429
2014,66,6,970.6028571
2014,66,7,967.726
2014,66,8,970.6871429
2014,66,9,966.3866667
2014,66,10,966.198
2014,66,11,965.6586667
2014,66,12,964.6526667
2014,66,13,963.4973333
2014,66,14,962.008
2014,66,15,961.252
2014,66,16,961.524
2014,66,17,962.1906667
2014,66,18,963.8686667
2014,66,19,968.3585714
2014,66,20,969.3771429
2014,66,21,970.0914286
2014,66,22,970.6742857
2014,66,23,970.895
2014,67,0,970.3818182
2014,67,1,970.5314286
2014,67,2,970.1685714
2014,67,3,970.2457143
2014,67,4,970.3171429
2014,67,5,970.6028571
2014,67,6,971.395
2014,67,7,967.493125
2014,67,8,970.38
2014,67,9,966.508125
2014,67,10,965.94625
2014,67,11,965.44125
2014,67,12,964.049375
2014,67,13,962.84125
2014,67,14,962.6133333
2014,67,15,961.17875
2014,67,16,961.30375
2014,67,17,962.724
2014,67,18,967.7935714
2014,67,19,968.8771429
2014,67,20,969.52
2014,67,21,970.46
2014,67,22,971.1742857
2014,67,23,971.1807143
2014,68,0,971.7666667
2014,68,1,969.7686667
2014,68,2,969.43
2014,68,3,969.224
2014,68,4,969.152
2014,68,5,969.424
2014,68,6,971.0378571
2014,68,7,967.7926667
2014,68,8,967.5313333
2014,68,9,966.798
2014,68,10,966.3313333
2014,68,11,965.6646667
2014,68,12,964.4533333
2014,68,13,963.158
2014,68,14,962.1353333
2014,68,15,961.324
2014,68,16,961.5906667
2014,68,17,962.5906667
2014,68,18,964.0686667
2014,68,19,964.602
2014,68,20,965.686
2014,68,21,966.436
2014,68,22,966.914
2014,68,23,966.908
2014,69,0,969.92
2014,69,1,965.7528571
2014,69,2,965.3957143
2014,69,3,968.9446154
2014,69,4,965.3064286
2014,69,5,965.5985714
2014,69,6,966.4728571
2014,69,7,971.1157143
2014,69,8,967.3253333
2014,69,9,966.9313333
2014,69,10,966.404
2014,69,11,965.6646667
2014,69,12,964.6526667
2014,69,13,963.642
2014,69,14,962.8186667
2014,69,15,962.0026667
2014,69,16,961.9906667
2014,69,17,963.1413333
2014,69,18,964.5406667
2014,69,19,969.4485714
2014,69,20,970.3171429
2014,69,21,970.9664286
2014,69,22,971.3235714
2014,69,23,971.5378571
2014,70,0,971.0263636
2014,70,1,971.395
2014,70,2,971.0378571
2014,70,3,970.8235714
2014,70,4,970.8171429
2014,70,5,971.1807143
2014,70,6,971.7585714
2014,70,7,968.6646667
2014,70,8,971.77
2014,70,9,968.148
2014,70,10,967.2813333
2014,70,11,966.276
2014,70,12,965.2586667
2014,70,13,963.9753333
2014,70,14,963.0973333
2014,70,15,961.3
2014,70,16,961.2107143
2014,70,17,963.5413333
2014,70,18,964.686
2014,70,19,965.8966667
2014,70,20,970.2457143
2014,70,21,967.3806667
2014,70,22,967.8586667
2014,70,23,967.92
2014,71,0,970.4727273
2014,71,1,967.0533333
2014,71,2,966.436
2014,71,3,969.8885714
2014,71,4,966.3586667
2014,71,5,966.636
2014,71,6,967.114
2014,71,7,970.9664286
2014,71,8,967.326
2014,71,9,966.7373333
2014,71,10,966.3313333
2014,71,11,965.604
2014,71,12,964.1806667
2014,71,13,962.752
2014,71,14,961.6026667
2014,71,15,960.7126667
2014,71,16,960.846
2014,71,17,961.9186667
2014,71,18,963.524
2014,71,19,967.71
2014,71,20,968.65
2014,71,21,969.5971429
2014,71,22,970.0314286
2014,71,23,970.1685714
2014,72,0,969.4654545
2014,72,1,968.4853333
2014,72,2,968.1406667
2014,72,3,968.2793333
2014,72,4,968.2126667
2014,72,5,968.8186667
2014,72,6,970.1685714
2014,72,7,967.0413333
2014,72,8,970.1157143
2014,72,9,966.4646667
2014,72,10,965.4592308
2014,72,11,964.6830769
2014,72,12,964.242
2014,72,13,963.0306667
2014,72,14,961.8026667
2014,72,15,960.9906667
2014,72,16,961.318
2014,72,17,962.052
2014,72,18,963.5614286
2014,72,19,964.4307143
2014,72,20,968.5014286
2014,72,21,969.6685714
2014,72,22,970.2457143
2014,72,23,970.4542857
2014,73,0,969.92
2014,73,1,968.824
2014,73,2,968.4186667
2014,73,3,968.4126667
2014,73,4,968.2793333
2014,73,5,968.8186667
2014,73,6,970.3828571
2014,73,7,967.114
2014,73,8,970.6871429
2014,73,9,966.798
2014,73,10,966.676
2014,73,11,965.592
2014,73,12,964.4473333
2014,73,13,963.37
2014,73,14,962.352
2014,73,15,961.5966667
2014,73,16,961.6573333
2014,73,17,962.3906667
2014,73,18,963.802
2014,73,19,968.2928571
2014,73,20,969.3057143
2014,73,21,970.1028571
2014,73,22,970.8235714
2014,73,23,970.8892857
2014,74,0,970.2909091
2014,74,1,969.5626667
2014,74,2,969.0906667
2014,74,3,969.024
2014,74,4,969.1573333
2014,74,5,969.696
2014,74,6,969.9626667
2014,74,7,967.8593333
2014,74,8,971.1157143
2014,74,9,967.67
2014,74,10,967.2813333
2014,74,11,966.3426667
2014,74,12,965.3253333
2014,74,13,964.2473333
2014,74,14,963.2913333
2014,74,15,962.7526667
2014,74,16,963.008
2014,74,17,964.3542857
2014,74,18,968.6564286
2014,74,19,969.6628571
2014,74,20,970.895
2014,74,21,971.6871429
2014,74,22,972.2642857
2014,74,23,972.485
2014,75,0,971.6627273
2014,75,1,972.9453846
2014,75,2,972.5538462
2014,75,3,972.5538462
2014,75,4,972.4707692
2014,75,5,973.0992308
2014,75,6,973.4069231
2014,75,7,969.142
2014,75,8,968.8873333
2014,75,9,968.5593333
2014,75,10,968.1653333
2014,75,11,967.426
2014,75,12,965.6646667
2014,75,13,964.4526667
2014,75,14,963.4246667
2014,75,15,962.88
2014,75,16,962.7413333
2014,75,17,963.9413333
2014,75,18,968.585
2014,75,19,969.6685714
2014,75,20,970.46
2014,75,21,971.8869231
2014,75,22,972.4253846
2014,75,23,972.1214286
2014,76,0,971.5790909
2014,76,1,971.6807143
2014,76,2,971.4721429
2014,76,3,971.1092857
2014,76,4,971.2521429
2014,76,5,971.395
