year,day,hour,avg
2012,34,4,21.10666667
2012,34,5,20.67466667
2012,34,6,20.40733333
2012,34,7,20.19466667
2012,34,8,21.298
2012,34,9,25.25266667
2012,34,10,29.30333333
2012,34,11,31.126
2012,34,12,32.592
2012,34,13,33.87266667
2012,34,14,33.78466667
2012,34,15,33.61933333
2012,34,16,32.15133333
2012,34,17,30.03133333
2012,34,18,27.274
2012,34,19,24.38466667
2012,34,20,23.12933333
2012,34,21,22.51214286
2012,34,22,22.12142857
2012,34,23,21.80928571
2012,35,0,21.375
2012,35,1,21.10857143
2012,35,2,20.63142857
2012,35,3,20.07428571
2012,35,4,19.64642857
2012,35,5,18.975
2012,35,6,18.17642857
2012,35,7,17.79071429
2012,35,8,19.18466667
2012,35,9,23.85266667
2012,35,10,28.45733333
2012,35,11,31.44933333
2012,35,12,32.61066667
2012,35,13,34.334
2012,35,14,35.212
2012,35,15,35.525
2012,35,16,34.30214286
2012,35,17,32.108
2012,35,18,27.416
2012,35,19,23.94733333
2012,35,20,22.51133333
2012,35,21,21.50133333
2012,35,22,20.96933333
2012,35,23,20.672
2012,36,0,20.22733333
2012,36,1,20.275
2012,36,2,19.71642857
2012,36,3,20.02769231
2012,36,4,19.37461538
2012,36,5,18.73615385
2012,36,6,18.05923077
2012,36,7,17.60538462
2012,36,8,18.952
2012,36,9,24.14733333
2012,36,10,28.672
2012,36,11,31.56733333
2012,36,12,33.63333333
2012,36,13,35.186
2012,36,14,36.22666667
2012,36,15,36.15071429
2012,36,16,35.38714286
2012,36,17,33.15642857
2012,36,18,28.26333333
2012,36,19,24.18866667
2012,36,20,22.70733333
2012,36,21,21.43733333
2012,36,22,20.64
2012,36,23,20.162
2012,37,0,20.29
2012,37,1,19.43428571
2012,37,2,18.87071429
2012,37,3,18.84538462
2012,37,4,18.35307692
2012,37,5,17.78461538
2012,37,6,17.2
2012,37,7,16.52307692
2012,37,8,18.16733333
2012,37,9,23.692
2012,37,10,29.054
2012,37,11,31.98266667
2012,37,12,33.31857143
2012,37,13,35.35357143
2012,37,14,36.58928571
2012,37,15,38.34692308
2012,37,16,37.29153846
2012,37,17,35.01071429
2012,37,18,29.68428571
2012,37,19,25.41
2012,37,20,23.41076923
2012,37,21,21.22071429
2012,37,22,20.33
2012,37,23,20.55846154
2012,38,0,19.75230769
2012,38,1,19.23
2012,38,2,18.66153846
2012,38,3,18.6175
2012,38,4,17.97666667
2012,38,5,17.08583333
2012,38,6,16.0525
2012,38,7,15.34846154
2012,38,8,17.56928571
2012,38,9,22.57333333
2012,38,10,28.19266667
2012,38,11,31.35533333
2012,38,12,32.87533333
2012,38,13,35.11466667
2012,38,14,36.298
2012,38,15,38.27285714
2012,38,16,37.02928571
2012,38,17,34.37785714
2012,38,18,28.81857143
2012,38,19,24.39714286
2012,38,20,21.49733333
2012,38,21,20.388
2012,38,22,19.95428571
2012,38,23,19.71307692
2012,39,0,19.46076923
2012,39,1,18.70714286
2012,39,2,18.66230769
2012,39,3,17.79384615
2012,39,4,17.04769231
2012,39,5,16.40230769
2012,39,6,15.49538462
2012,39,7,15.11846154
2012,39,8,17.38307692
2012,39,9,21.932
2012,39,10,27.38066667
2012,39,11,30.88142857
2012,39,12,32.16785714
2012,39,13,34.82857143
2012,39,14,38.49076923
2012,39,15,38.48615385
2012,39,16,38.04769231
2012,39,17,35.44
2012,39,18,29.07692308
2012,39,19,24.62
2012,39,20,23.32666667
2012,39,21,21.55692308
2012,39,22,20.61923077
2012,39,23,20.27384615
2012,40,0,19.72076923
2012,40,1,18.99071429
2012,40,2,18.85230769
2012,40,3,18.16846154
2012,40,4,17.38538462
2012,40,5,16.67769231
2012,40,6,15.89333333
2012,40,7,15.34769231
2012,40,8,17.11928571
2012,40,9,21.94
2012,40,10,27.43933333
2012,40,11,30.97533333
2012,40,12,33.22285714
2012,40,13,35.66214286
2012,40,14,36.58214286
2012,40,15,35.65916667
2012,40,16,34.8
2012,40,17,33.22
2012,40,18,29.52615385
2012,40,19,24.95333333
2012,40,20,22.26571429
2012,40,21,22.36461538
2012,40,22,20.43071429
2012,40,23,20.58230769
2012,41,0,19.99846154
2012,41,1,19.69153846
2012,41,2,19.03846154
2012,41,3,18.46153846
2012,41,4,17.68538462
2012,41,5,16.78615385
2012,41,6,16.46
2012,41,7,16.06083333
2012,41,8,17.46142857
2012,41,9,22.82266667
2012,41,10,28.42266667
2012,41,11,31.68133333
2012,41,12,33.45533333
2012,41,13,35.86933333
2012,41,14,36.752
2012,41,15,36.76266667
2012,41,16,35.87733333
2012,41,17,35.01071429
2012,41,18,29.43785714
2012,41,19,25.23642857
2012,41,20,22.414
2012,41,21,21.83066667
2012,41,22,20.412
2012,41,23,20.06066667
2012,42,0,20.09714286
2012,42,1,19.44071429
2012,42,2,18.79785714
2012,42,3,18.12642857
2012,42,4,17.93692308
2012,42,5,17.56846154
2012,42,6,16.71538462
2012,42,7,16.09307692
2012,42,8,18.20285714
2012,42,9,23.38266667
2012,42,10,28.43066667
2012,42,11,31.63933333
2012,42,12,33.72466667
2012,42,13,35.636
2012,42,14,36.884
2012,42,15,36.52
2012,42,16,35.18733333
2012,42,17,32.938
2012,42,18,28.26933333
2012,42,19,24.8
2012,42,20,23.292
2012,42,21,23.47142857
2012,42,22,21.66333333
2012,42,23,21.23133333
2012,43,0,21.35857143
2012,43,1,20.72285714
2012,43,2,20.69461538
2012,43,3,20.24923077
2012,43,4,19.79538462
2012,43,5,19.26461538
2012,43,6,18.61923077
2012,43,7,18.35692308
2012,43,8,19.57071429
2012,43,9,24.474
2012,43,10,29.07533333
2012,43,11,32.63666667
2012,43,12,33.81066667
2012,43,13,35.21733333
2012,43,14,36.394
2012,43,15,36.89266667
2012,43,16,35.48
2012,43,17,33.26071429
2012,43,18,29.10785714
2012,43,19,25.52571429
2012,43,20,24.50142857
2012,43,21,23.38428571
2012,43,22,22.12357143
2012,43,23,21.42571429
2012,44,0,21.78692308
2012,44,1,21.03384615
2012,44,2,20.44153846
2012,44,3,20.39583333
2012,44,4,19.77166667
2012,44,5,19.03083333
2012,44,6,18.04
2012,44,7,17.18307692
2012,44,8,19.115
2012,44,9,23.94866667
2012,44,10,29.308
2012,44,11,32.21
2012,44,12,34.294
2012,44,13,35.73
2012,44,14,36.83357143
2012,44,15,37.14785714
2012,44,16,38.10923077
2012,44,17,35.39642857
2012,44,18,30.42384615
2012,44,19,25.81461538
2012,44,20,22.75133333
2012,44,21,22.00266667
2012,44,22,20.81333333
2012,44,23,20.096
2012,45,0,20.27714286
2012,45,1,19.80615385
2012,45,2,18.99923077
2012,45,3,19.48333333
2012,45,4,18.57583333
2012,45,5,17.52666667
2012,45,6,17.10181818
2012,45,7,16.33230769
2012,45,8,18.18142857
2012,45,9,23.27
2012,45,10,28.536
2012,45,11,31.53666667
2012,45,12,33.69466667
2012,45,13,35.77142857
2012,45,14,37.21642857
2012,45,15,37.17615385
2012,45,16,35.92769231
2012,45,17,35.39615385
2012,45,18,29.81923077
2012,45,19,25.07230769
2012,45,20,22.27214286
2012,45,21,21.42714286
2012,45,22,20.92692308
2012,45,23,20.46615385
2012,46,0,20.15923077
2012,46,1,19.56285714
2012,46,2,19.53769231
2012,46,3,18.93076923
2012,46,4,18.21615385
2012,46,5,17.64769231
2012,46,6,16.74
2012,46,7,16.07153846
2012,46,8,17.51142857
2012,46,9,22.24533333
2012,46,10,27.89866667
2012,46,11,31.264
2012,46,12,33.78714286
2012,46,13,35.44533333
2012,46,14,36.98333333
2012,46,15,37.026
2012,46,16,37.80928571
2012,46,17,34.86461538
2012,46,18,29.44230769
2012,46,19,24.70153846
2012,46,20,22.77076923
2012,46,21,21.32642857
2012,46,22,20.415
2012,46,23,20.58153846
2012,47,0,20.27461538
2012,47,1,19.29785714
2012,47,2,18.98428571
2012,47,3,18.74538462
2012,47,4,18.06076923
2012,47,5,17.60769231
2012,47,6,16.75083333
2012,47,7,16.17769231
2012,47,8,17.41071429
2012,47,9,22.22333333
2012,47,10,27.828
2012,47,11,31.12466667
2012,47,12,33.26333333
2012,47,13,35.38933333
2012,47,14,36.99466667
2012,47,15,36.94
2012,47,16,35.58076923
2012,47,17,33.258
2012,47,18,28.05666667
2012,47,19,24.07466667
2012,47,20,22.41333333
2012,47,21,21.30466667
2012,47,22,20.77266667
2012,47,23,20.23466667
2012,48,0,20.69
