year,day,hour,avg
2014,46,9,62.635625
2014,46,10,47.625
2014,46,11,40.354375
2014,46,12,36.375
2014,46,13,30.749375
2014,46,14,30.448125
2014,46,15,31.90625
2014,46,16,34.708125
2014,46,17,37.979375
2014,46,18,46.229375
2014,46,19,57.27125
2014,46,20,64.4475
2014,46,21,70.801875
2014,46,22,75.056
2014,46,23,79.1
2014,47,0,84.73076923
2014,47,1,83.5
2014,47,2,86.4025
2014,47,3,87.43909091
2014,47,4,89.81818182
2014,47,5,89.1
2014,47,6,88.1
2014,47,7,85
2014,47,8,77.47461538
2014,47,9,65.15625
2014,47,10,50.906875
2014,47,11,43.229375
2014,47,12,39.84375
2014,47,13,37.01
2014,47,14,37.3125
2014,47,15,37.354375
2014,47,16,39.98866667
2014,47,17,42.4
2014,47,18,49
2014,47,19,55.94
2014,47,20,63.66642857
2014,47,21,68.21428571
2014,47,22,73.01214286
2014,47,23,76.66642857
2014,48,0,82.31916667
2014,48,1,85.33357143
2014,48,2,85.4025
2014,48,3,86.83363636
2014,48,4,91.08333333
2014,48,5,90.80583333
2014,48,6,87.7
2014,48,7,87.33333333
2014,48,8,78.98866667
2014,48,9,63.8125
2014,48,10,49.60375
2014,48,11,41.95875
2014,48,12,38.28125
2014,48,13,32.750625
2014,48,14,32.083125
2014,48,15,32.020625
2014,48,16,33.864375
2014,48,17,34.634
2014,48,18,40.86666667
2014,48,19,47.23785714
2014,48,20,55.6
2014,48,21,64.16666667
2014,48,22,69.3
2014,48,23,75.37733333
2014,49,0,79.37153846
2014,49,1,80.76666667
2014,49,2,84.41642857
2014,49,3,85.405
2014,49,4,88.844
2014,49,5,87.52428571
2014,49,6,86.11538462
2014,49,7,82.71769231
2014,49,8,74.878
2014,49,9,60.666875
2014,49,10,49.260625
2014,49,11,42.08375
2014,49,12,38.270625
2014,49,13,34.40625
2014,49,14,33.010625
2014,49,15,35.51
2014,49,16,36.250625
2014,49,17,37.3
2014,49,18,43.06666667
2014,49,19,50.71133333
2014,49,20,59.256
2014,49,21,65.56666667
2014,49,22,69.33333333
2014,49,23,73.30928571
2014,50,0,79.33333333
2014,50,1,81.96428571
2014,50,2,85.5
2014,50,3,87.20214286
2014,50,4,89.41
2014,50,5,88.8
2014,50,6,92.66666667
2014,50,7,85.30769231
2014,50,8,76.91133333
2014,50,9,62.3125
2014,50,10,47.09375
2014,50,11,40.41625
2014,50,12,34.5625
2014,50,13,31.125
2014,50,14,30.864375
2014,50,15,31.34375
2014,50,16,34.03125
2014,50,17,38.34375
2014,50,18,47.375
2014,50,19,56.3225
2014,50,20,62.343125
2014,50,21,65.98866667
2014,50,22,71.18933333
2014,50,23,75.678
2014,51,0,81.53846154
2014,51,1,81.88866667
2014,51,2,83.07142857
2014,51,3,84.71428571
2014,51,4,86.09
2014,51,5,84.28153846
2014,51,6,81.51333333
2014,51,7,80.66642857
2014,51,8,72.35533333
2014,51,9,57.948125
2014,51,10,48.8125
2014,51,11,44.416875
2014,51,12,41.625
2014,51,13,40.15625
2014,51,14,40.45875
2014,51,15,42.14625
2014,51,16,45.436875
2014,51,17,50.124375
2014,51,18,56.551875
2014,51,19,62.89625
2014,51,20,67.55533333
2014,51,21,70.94466667
2014,51,22,73.92857143
2014,51,23,76.88071429
2014,52,0,80.96153846
2014,52,1,82.54714286
2014,52,2,83.45833333
2014,52,3,86.56384615
2014,52,4,89.18
2014,52,5,89.3475
2014,52,6,88.54166667
2014,52,7,86.76923077
2014,52,8,80.16666667
2014,52,9,63.422
2014,52,10,51.63333333
2014,52,11,47
2014,52,12,42.47875
2014,52,13,37.71875
2014,52,14,36.229375
2014,52,15,36.25
2014,52,16,38.093125
2014,52,17,39.43333333
2014,52,18,45.97642857
2014,52,19,56.18083333
2014,52,20,62.966
2014,52,21,78.99666667
2014,52,22,77.42
2014,52,23,82.585
2014,53,0,87.335
2014,53,1,93.915
2014,53,2,93.17
2014,53,3,97
2014,53,4,99.33
2014,53,5,100
2014,53,6,52.85380936
2014,53,7,96.64554393
2014,53,8,88.5
2014,53,9,68
2014,53,10,54.44666667
2014,53,11,49.94666667
2014,53,12,41.05666667
2014,53,13,37.5
2014,53,14,36.28
2014,53,15,43.0425
2014,53,16,43.934
2014,53,17,49.04857143
2014,53,18,48.051875
2014,53,19,59.635625
2014,53,20,66.5
2014,53,21,69.7
2014,53,22,74.61133333
2014,53,23,76.76666667
2014,54,0,83.21846154
2014,54,1,84.85533333
2014,54,2,86.59
2014,54,3,88.5
2014,54,4,89.2775
2014,54,5,88.8
2014,54,6,87.8
2014,54,7,85.41666667
2014,54,8,76.022
2014,54,9,60.5625
2014,54,10,46.354375
2014,54,11,39.645625
2014,54,12,34.456
2014,54,13,29.68866667
2014,54,14,26.93333333
2014,54,15,25.47384615
2014,54,16,27.4175
2014,54,17,32.38916667
2014,54,18,42.23333333
2014,54,19,50.10714286
2014,54,20,55.095
2014,54,21,62
2014,54,22,66.96428571
2014,54,23,71.47642857
2014,55,0,77.33333333
2014,55,1,79.51133333
2014,55,2,82.378
2014,55,3,84.63071429
2014,55,4,86.83357143
2014,55,5,85.25727273
2014,55,6,85.06090909
2014,55,7,82.57692308
2014,55,8,73.63333333
2014,55,9,57.905625
2014,55,10,45.458125
2014,55,11,37.02125
2014,55,12,32.18866667
2014,55,13,28.5725
2014,55,14,27.20875
2014,55,15,24.222
2014,55,16,25.556
2014,55,17,30.49933333
2014,55,18,39.43333333
2014,55,19,50.544
2014,55,20,52.39285714
2014,55,21,58.54714286
2014,55,22,64.28571429
2014,55,23,70.06
2014,56,0,76.32
2014,56,1,79.25
2014,56,2,83.08357143
2014,56,3,83.87230769
2014,56,4,84.93615385
2014,56,5,86.60636364
2014,56,6,89.33333333
2014,56,7,82.38461538
2014,56,8,70.94466667
2014,56,9,53.85533333
2014,56,10,40.416875
2014,56,11,34.96666667
2014,56,12,30.20538462
2014,56,13,25.05533333
2014,56,14,28.09222222
2014,56,15,25.29555556
2014,56,16,23.6
2014,56,17,31.83333333
2014,56,18,41.01416667
2014,56,19,48.28866667
2014,56,20,52.98866667
2014,56,21,61.14466667
2014,56,22,63.68933333
2014,56,23,69.97733333
2014,57,0,77.35923077
2014,57,1,78.77733333
2014,57,2,80.36666667
2014,57,3,83.87733333
2014,57,4,87.46666667
2014,57,5,86.64285714
2014,57,6,82.8475
2014,57,7,79.93615385
2014,57,8,70.3
2014,57,9,53.208125
2014,57,10,40.3125
2014,57,11,32.65625
2014,57,12,29.92307692
2014,57,13,25.83307692
2014,57,14,24.45454545
2014,57,15,22.20875
2014,57,16,23.901
2014,57,17,29.09
2014,57,18,39.278
2014,57,19,47.322
2014,57,20,52.80928571
2014,57,21,57.82142857
2014,57,22,63.03571429
2014,57,23,65.69
2014,58,0,74.625
2014,58,1,75.37733333
2014,58,2,77.844
2014,58,3,80.66666667
2014,58,4,82.156
2014,58,5,82.32
2014,58,6,81.92307692
2014,58,7,76.23076923
2014,58,8,68.44466667
2014,58,9,50.301875
2014,58,10,37.541875
2014,58,11,31.46875
2014,58,12,26.64466667
2014,58,13,24.86928571
2014,58,14,24.19416667
2014,58,15,23.817
2014,58,16,24.7775
2014,58,17,27.905
2014,58,18,36.17733333
2014,58,19,46.8
2014,58,20,53.93333333
2014,58,21,61.06666667
2014,58,22,66.56666667
2014,58,23,70.845
2014,59,0,75.78818182
2014,59,1,77.86857143
2014,59,2,80.64285714
2014,59,3,80.92307692
2014,59,4,83.33307692
2014,59,5,86.92307692
2014,59,6,87.9725
2014,59,7,80.67923077
2014,59,8,72.020625
2014,59,9,54.65625
2014,59,10,43.34375
2014,59,11,35.49
2014,59,12,31.4375
2014,59,13,28.28125
2014,59,14,26.448125
2014,59,15,25.11928571
2014,59,16,27.022
2014,59,17,31.64466667
2014,59,18,40.94466667
2014,59,19,50.44466667
2014,59,20,58.18866667
2014,59,21,61.5
2014,59,22,67.73333333
2014,59,23,71.08285714
2014,60,0,76.65181818
2014,60,1,77.55928571
2014,60,2,80.91714286
2014,60,3,84.55928571
2014,60,4,86.24384615
2014,60,5,88.03846154
2014,60,6,89.56916667
2014,60,7,85.58333333
2014,60,8,76.55533333
2014,60,9,55.301875
2014,60,10,42.40625
2014,60,11,35.40625
2014,60,12,31.91714286
2014,60,13,29.29461538
2014,60,14,26.68
2014,60,15,26.83333333
2014,60,16,27.84666667
2014,60,17,29.94071429
2014,60,18,40.64466667
2014,60,19,52.67733333
2014,60,20,56.85533333
2014,60,21,63.41133333
2014,60,22,67.13266667
2014,60,23,70.17857143
2014,61,0,75.28818182
2014,61,1,77.87733333
2014,61,2,80.31133333
2014,61,3,84.1
2014,61,4,85.378
2014,61,5,85.23333333
2014,61,6,88.06461538
2014,61,7,83.25
2014,61,8,74.66714286
2014,61,9,55.65533333
2014,61,10,42.91133333
2014,61,11,36.166
2014,61,12,31.82076923
2014,61,13,27.5
2014,61,14,25.5275
2014,61,15,25.09090909
2014,61,16,25.69071429
2014,61,17,29.022
2014,61,18,39.51133333
2014,61,19,48.74466667
2014,61,20,54.844
2014,61,21,57.77357143
2014,61,22,62.22571429
2014,61,23,65.60714286
2014,62,0,72.74272727
2014,62,1,74.52357143
2014,62,2,77.54785714
2014,62,3,80.51214286
2014,62,4,83.73857143
2014,62,5,87.03571429
2014,62,6,88.70285714
2014,62,7,84.35714286
2014,62,8,72.94071429
2014,62,9,55.63333333
2014,62,10,43.61133333
2014,62,11,36.378
2014,62,12,31.23333333
2014,62,13,28.61928571
2014,62,14,25.63071429
2014,62,15,24.58923077
2014,62,16,26.37583333
2014,62,17,28.84615385
2014,62,18,35.56666667
2014,62,19,42.98857143
2014,62,20,48.72642857
2014,62,21,57.078
2014,62,22,58.96428571
2014,62,23,63
2014,63,0,70.21181818
2014,63,1,71.94071429
2014,63,2,75.08357143
2014,63,3,78.35714286
2014,63,4,79.05153846
2014,63,5,82.46153846
2014,63,6,82.125
2014,63,7,79.12846154
2014,63,8,70.44466667
2014,63,9,51.95533333
2014,63,10,38.834
2014,63,11,31.83285714
2014,63,12,27.59
2014,63,13,24.5975
2014,63,14,23.28818182
2014,63,15,23.22222222
2014,63,16,23.81818182
2014,63,17,26.91666667
2014,63,18,35.54785714
2014,63,19,44.80928571
2014,63,20,47.61928571
2014,63,21,53.86857143
2014,63,22,60.05928571
2014,63,23,62.69
2014,64,0,70
2014,64,1,71.72571429
2014,64,2,73.82142857
2014,64,3,76.86928571
2014,64,4,79.69230769
2014,64,5,81.84615385
2014,64,6,84.28571429
2014,64,7,79.91
2014,64,8,69.95285714
2014,64,9,50.364375
2014,64,10,36.905625
2014,64,11,31.48933333
2014,64,12,27.61538462
2014,64,13,23.684
2014,64,14,22.58375
2014,64,15,25.767
2014,64,16,28.14888889
2014,64,17,26.02538462
2014,64,18,31.82142857
2014,64,19,37.29785714
2014,64,20,44.51214286
2014,64,21,48.88142857
2014,64,22,55.31
2014,64,23,61.52357143
2014,65,0,67.47
2014,65,1,69.83357143
2014,65,2,74.08357143
2014,65,3,78.70285714
2014,65,4,80.94923077
2014,65,5,81.93615385
2014,65,6,86.42857143
2014,65,7,80.48857143
2014,65,8,64.46153846
2014,65,9,47.74466667
2014,65,10,35.16714286
2014,65,11,29.86083333
2014,65,12,21.5
2014,65,13,21
2014,65,14,27.335
2014,65,15,24.72333333
2014,65,16,26.266
2014,65,17,30.87
2014,65,18,34.965
2014,65,19,44.23266667
2014,65,20,47.82142857
2014,65,21,53.905
2014,65,22,59.31
2014,65,23,64.66642857
2014,66,0,71.65181818
2014,66,1,74.48857143
2014,66,2,77.57142857
2014,66,3,81.31
2014,66,4,84.05928571
2014,66,5,86.29461538
2014,66,6,87.96428571
2014,66,7,82.48769231
2014,66,8,70.22642857
2014,66,9,51.756
2014,66,10,40.31133333
2014,66,11,33.25533333
2014,66,12,28.54785714
2014,66,13,24.7775
2014,66,14,23.79125
2014,66,15,22.79555556
2014,66,16,24.45875
2014,66,17,26.34666667
2014,66,18,34.19
2014,66,19,40.70214286
2014,66,20,45.73785714
2014,66,21,51.85714286
2014,66,22,58.29785714
2014,66,23,65.35714286
2014,67,0,70.87909091
2014,67,1,73.47642857
2014,67,2,76.345
2014,67,3,79.71428571
2014,67,4,83.46428571
2014,67,5,85.36857143
2014,67,6,85.54785714
2014,67,7,79.722
2014,67,8,67.31133333
2014,67,9,49.8125
2014,67,10,39.39625
2014,67,11,33.41625
2014,67,12,28.3
2014,67,13,24.76214286
2014,67,14,22.9725
2014,67,15,25.13636364
2014,67,16,27.74272727
2014,67,17,27.875
2014,67,18,33.79461538
2014,67,19,40.07142857
2014,67,20,44.10714286
2014,67,21,48.82142857
2014,67,22,55.14285714
2014,67,23,62.33285714
2014,68,0,67.44416667
2014,68,1,71.71133333
2014,68,2,75.73333333
2014,68,3,77.87733333
2014,68,4,80.86666667
2014,68,5,81.03333333
2014,68,6,83.82142857
2014,68,7,80.33357143
2014,68,8,66.722
2014,68,9,49.2
2014,68,10,38.48866667
2014,68,11,32.26666667
2014,68,12,28.13071429
2014,68,13,25.79538462
2014,68,14,24.53571429
2014,68,15,24.33357143
2014,68,16,25.28571429
2014,68,17,28.46666667
2014,68,18,39.14466667
2014,68,19,47.43333333
2014,68,20,52.31066667
2014,68,21,59.1
2014,68,22,63.81066667
2014,68,23,68.91133333
2014,69,0,73.25727273
2014,69,1,75.10230769
2014,69,2,77.02538462
2014,69,3,80.84615385
2014,69,4,83.28230769
2014,69,5,85.47384615
2014,69,6,86.38461538
2014,69,7,80.48785714
2014,69,8,70.41066667
2014,69,9,51.656
2014,69,10,40.81066667
2014,69,11,34.278
2014,69,12,30.71769231
2014,69,13,26.51133333
2014,69,14,25.24384615
2014,69,15,24.22642857
2014,69,16,26.46428571
2014,69,17,30.11133333
2014,69,18,36.85533333
2014,69,19,43.44071429
2014,69,20,48.95214286
2014,69,21,56.20285714
2014,69,22,59.57142857
2014,69,23,64.23785714
2014,70,0,70.13636364
2014,70,1,70.96428571
2014,70,2,73.82142857
2014,70,3,77.94071429
2014,70,4,79.16642857
2014,70,5,80.83357143
2014,70,6,82.46428571
2014,70,7,78.94071429
2014,70,8,68.47642857
2014,70,9,53.03333333
2014,70,10,42.256
2014,70,11,35.39933333
2014,70,12,31.81133333
2014,70,13,28.66666667
2014,70,14,27.34466667
2014,70,15,27.75071429
2014,70,16,29.12846154
2014,70,17,31.07733333
2014,70,18,36.74466667
2014,70,19,45.19933333
2014,70,20,46.89285714
2014,70,21,52.79933333
2014,70,22,57.8
2014,70,23,64.42266667
2014,71,0,68.43909091
2014,71,1,70.11857143
2014,71,2,75.63071429
2014,71,3,78.31
2014,71,4,81.47571429
2014,71,5,84.27357143
2014,71,6,85.155
2014,71,7,78.76923077
2014,71,8,67.1
2014,71,9,49.078
2014,71,10,38.34466667
2014,71,11,31.26733333
2014,71,12,27.38142857
2014,71,13,25.13071429
2014,71,14,24.867
2014,71,15,25.02
2014,71,16,24.63636364
2014,71,17,29.14153846
2014,71,18,33.01133333
2014,71,19,41
2014,71,20,45.16714286
2014,71,21,50.54785714
2014,71,22,56.58357143
2014,71,23,63.16714286
2014,72,0,66.74272727
2014,72,1,69.24466667
2014,72,2,72.5
2014,72,3,74.06666667
2014,72,4,74.63333333
2014,72,5,76.87733333
2014,72,6,81.78571429
2014,72,7,77.32142857
2014,72,8,63.02357143
2014,72,9,47.23333333
2014,72,10,39.42307692
2014,72,11,31.67923077
2014,72,12,28.34666667
2014,72,13,24.39
2014,72,14,23.22166667
2014,72,15,23.41666667
2014,72,16,23.351
2014,72,17,29.5
2014,72,18,35.38384615
2014,72,19,45.23076923
2014,72,20,46.65428571
2014,72,21,52.71428571
2014,72,22,57.40428571
2014,72,23,64.11928571
2014,73,0,69.59090909
2014,73,1,71.33333333
2014,73,2,74.03333333
2014,73,3,76.6
2014,73,4,78.95533333
2014,73,5,79.02266667
2014,73,6,83.58357143
2014,73,7,78.83357143
2014,73,8,66.45285714
2014,73,9,50.878
2014,73,10,37.87733333
2014,73,11,32.29785714
2014,73,12,28.78818182
2014,73,13,27.73857143
2014,73,14,25.5
2014,73,15,23.11166667
2014,73,16,23.716
2014,73,17,26.92307692
2014,73,18,35.96428571
2014,73,19,40.32142857
2014,73,20,45.33285714
2014,73,21,53.095
2014,73,22,56.32142857
2014,73,23,60.19
2014,74,0,65.19727273
2014,74,1,68.23333333
2014,74,2,73.21066667
2014,74,3,74.03333333
2014,74,4,74.9
2014,74,5,76.14466667
2014,74,6,75.63333333
2014,74,7,76.07142857
2014,74,8,65.44
2014,74,9,52.81133333
2014,74,10,41.46666667
2014,74,11,34.51066667
2014,74,12,30.24466667
2014,74,13,28.12846154
2014,74,14,26.83307692
2014,74,15,25.45214286
2014,74,16,28.29538462
2014,74,17,31.47461538
2014,74,18,39.74384615
2014,74,19,48.70461538
2014,74,20,52.98785714
2014,74,21,56.67857143
2014,74,22,62.34571429
2014,74,23,63.82142857
2014,75,0,69.92454545
2014,75,1,69.24384615
2014,75,2,74.39769231
2014,75,3,77.67923077
2014,75,4,82.56384615
2014,75,5,82.85923077
2014,75,6,83.78230769
2014,75,7,77.71769231
2014,75,8,67.31066667
2014,75,9,51.00066667
2014,75,10,41.32142857
2014,75,11,33.38071429
2014,75,12,28.30928571
2014,75,13,24.55583333
2014,75,14,23.77125
2014,75,15,24.02
2014,75,16,25.866
2014,75,17,28.578
2014,75,18,36.17857143
2014,75,19,44.22642857
2014,75,20,48.32142857
2014,75,21,52.21769231
2014,75,22,57.18
2014,75,23,64.01214286
2014,76,0,68.06090909
2014,76,1,70.11928571
2014,76,2,73.02428571
2014,76,3,76.26214286
2014,76,4,79.04785714
2014,76,5,82.36928571
2014,76,6,81.53571429
2014,76,7,77.31
2014,76,8,66.122
2014,76,9,49.82266667
2014,76,10,37.966
2014,76,11,33.02538462
2014,76,12,27.78230769
2014,76,13,24.42454545
2014,76,14,23.37111111
2014,76,15,24.44666667
2014,76,16,23.02285714
2014,76,17,27.05
2014,76,18,32.81916667
2014,76,19,42.01307692
2014,76,20,46.13071429
2014,76,21,51.01214286
2014,76,22,56.5
2014,76,23,61.405
2014,77,0,65.51545455
2014,77,1,66.63071429
2014,77,2,70.79785714
2014,77,3,72.58357143
2014,77,4,76.97642857
2014,77,5,79.79714286
2014,77,6,81.66714286
2014,77,7,77.13071429
2014,77,8,65.8
2014,77,9,49.81133333
2014,77,10,39.678
2014,77,11,33.16733333
2014,77,12,29
2014,77,13,26.24928571
2014,77,14,24.92857143
2014,77,15,23.94846154
2014,77,16,26.86083333
2014,77,17,33.02615385
2014,77,18,39.578
2014,77,19,44.72571429
2014,77,20,52.14285714
2014,77,21,55.095
2014,77,22,56.41642857
2014,77,23,61.66642857
2014,78,0,67.37909091
2014,78,1,69.42857143
2014,78,2,72.83285714
2014,78,3,74.78571429
2014,78,4,76.70285714
2014,78,5,78.5
2014,78,6,79.42857143
2014,78,7,78.97384615
2014,78,8,65.61538462
2014,78,9,48.76214286
2014,78,10,38.21428571
2014,78,11,30.11133333
2014,78,12,26.67857143
2014,78,13,26.15181818
2014,78,14,28.14625
2014,78,15,29.97875
2014,78,16,30.68555556
2014,78,17,29.44923077
2014,78,18,31.405
2014,78,19,37.58357143
2014,78,20,39.95285714
2014,78,21,44.91714286
2014,78,22,53.64466667
2014,78,23,56.69071429
2014,79,0,62.25727273
2014,79,1,69.644
2014,79,2,69.65428571
2014,79,3,70.21428571
2014,79,4,76.52538462
2014,79,5,76.69230769
2014,79,6,73.61857143
2014,79,7,69.52428571
2014,79,8,60.02357143
2014,79,9,47.122
2014,79,10,38.578
2014,79,11,34.07142857
2014,79,12,29.69230769
2014,79,13,32.52125
2014,79,14,34.36166667
2014,79,15,40.6675
2014,79,16,32.33375
2014,79,17,36.2
2014,79,18,40.89769231
2014,79,19,48.64076923
2014,79,20,50.85714286
2014,79,21,52.92857143
2014,79,22,55.03571429
2014,79,23,56.19071429
2014,80,0,59.78818182
2014,80,1,62.83357143
2014,80,2,66.57142857
2014,80,3,68.89285714
2014,80,4,72.64285714
2014,80,5,76
2014,80,6,78.01142857
2014,80,7,76.27428571
2014,80,8,67.57142857
2014,80,9,57.08866667
2014,80,10,45.6
2014,80,11,40.744
2014,80,12,38.10230769
2014,80,13,33.51416667
2014,80,14,33.08333333
2014,80,15,34.017
2014,80,16,31.83333333
2014,80,17,38.07
2014,80,18,44.44416667
2014,80,19,52.57692308
2014,80,20,53.75
2014,80,21,55.76214286
2014,80,22,58.56
2014,80,23,62.28571429
2014,81,0,66.81818182
2014,81,1,67.47642857
2014,81,2,70.29785714
2014,81,3,72.89285714
2014,81,4,75.13142857
2014,81,5,78.33357143
2014,81,6,79.03571429
2014,81,7,74.84615385
2014,81,8,68.64466667
2014,81,9,54.81133333
2014,81,10,45.24466667
2014,81,11,41.7
2014,81,12,40.14285714
2014,81,13,37.98933333
2014,81,14,37.366
2014,81,15,40.422
2014,81,16,43.578
2014,81,17,49.28933333
2014,81,18,54.78866667
2014,81,19,62.4725
2014,81,20,64.69230769
2014,81,21,71.26666667
2014,81,22,72.83357143
2014,81,23,74.71428571
2014,82,0,73.65
2014,82,1,77.16615385
2014,82,2,79.345
2014,82,3,79.78571429
2014,82,4,80.85714286
2014,82,5,81.35714286
2014,82,6,80.86928571
2014,82,7,76.77428571
2014,82,8,69.966
2014,82,9,60.43333333
2014,82,10,54.522
2014,82,11,48.32266667
2014,82,12,44.36666667
2014,82,13,40.93333333
2014,82,14,40.322
2014,82,15,42.534
2014,82,16,46.13071429
2014,82,17,50.84466667
2014,82,18,55.21133333
2014,82,19,64.778
2014,82,20,68.9
2014,82,21,73.20214286
2014,82,22,75.08357143
2014,82,23,73.92307692
2014,83,0,75.483
2014,83,1,78.97384615
2014,83,2,79.48583333
2014,83,3,81.40333333
2014,83,4,84.73666667
2014,83,5,85.34666667
2014,83,6,84.92454545
2014,83,7,78.3
2014,83,8,72.47642857
2014,83,9,61.422
2014,83,10,53.47733333
2014,83,11,47.28866667
2014,83,12,43.85533333
2014,83,13,42.98933333
2014,83,14,46.8
2014,83,15,45.88866667
2014,83,16,48.48933333
2014,83,17,51.28866667
2014,83,18,60.77733333
2014,83,19,65.21428571
2014,83,20,70.52428571
2014,83,21,71.73785714
2014,83,22,74.54714286
2014,83,23,76.45214286
2014,84,0,78.97
2014,84,1,80.62846154
2014,84,2,81.0975
2014,84,3,88.90909091
2014,84,4,83.9025
2014,84,5,85.73583333
2014,84,6,83.45454545
2014,84,7,78.45454545
2014,84,8,70.01307692
2014,84,9,59.778
2014,84,10,50.50066667
2014,84,11,44.41133333
2014,84,12,39.378
2014,84,13,35.11928571
2014,84,14,33.20833333
2014,84,15,32.58357143
2014,84,16,32.96666667
2014,84,17,37.178
2014,84,18,45.48933333
2014,84,19,51.78571429
2014,84,20,57.67857143
2014,84,21,58.38071429
2014,84,22,61.10714286
2014,84,23,63.26214286
2014,85,0,68.47
2014,85,1,71.20214286
2014,85,2,75.57692308
2014,85,3,73.28571429
2014,85,4,77.33357143
2014,85,5,79.73785714
2014,85,6,81.26214286
2014,85,7,76.47571429
2014,85,8,65.44071429
2014,85,9,51.578
2014,85,10,44.78933333
2014,85,11,38.71133333
2014,85,12,33.88866667
2014,85,13,33.01333333
2014,85,14,29.46153846
2014,85,15,29.76214286
2014,85,16,30.16666667
2014,85,17,34.41133333
2014,85,18,42.97733333
2014,85,19,50
2014,85,20,54.60714286
2014,85,21,58.48866667
2014,85,22,59.60714286
2014,85,23,62.76214286
2014,86,0,69.25
2014,86,1,72.12846154
2014,86,2,74.55076923
2014,86,3,77.73076923
2014,86,4,80.26923077
2014,86,5,77.67857143
2014,86,6,79.17857143
2014,86,7,75.38071429
2014,86,8,65.81133333
2014,86,9,51.02266667
2014,86,10,42.366
2014,86,11,36.356
2014,86,12,34.84538462
2014,86,13,32.133
2014,86,14,30.94444444
2014,86,15,31.73
2014,86,16,29.7925
2014,86,17,33.68933333
2014,86,18,41.31133333
2014,86,19,46.98785714
2014,86,20,47.67857143
2014,86,21,50.78571429
2014,86,22,56.20214286
2014,86,23,60.79785714
2014,87,0,59.93615385
2014,87,1,63.77428571
2014,87,2,67.48785714
2014,87,3,74.09
2014,87,4,72.28571429
2014,87,5,74.14285714
2014,87,6,75.27357143
2014,87,7,72.10714286
2014,87,8,62.06
2014,87,9,49.10714286
2014,87,10,42.578
2014,87,11,38.11133333
2014,87,12,33.878
2014,87,13,31.07733333
2014,87,14,31.01230769
2014,87,15,30.39769231
2014,87,16,30.70214286
2014,87,17,34.78866667
2014,87,18,42.878
2014,87,19,47.65533333
2014,87,20,49.61066667
2014,87,21,53.322
2014,87,22,53.59571429
2014,87,23,59.31
2014,88,0,63.03846154
2014,88,1,66.06
2014,88,2,67.79785714
2014,88,3,69.54785714
2014,88,4,72.95214286
2014,88,5,76.30928571
2014,88,6,75.28571429
2014,88,7,72.36857143
2014,88,8,63.83333333
2014,88,9,50.21066667
2014,88,10,41.88866667
2014,88,11,36.8
2014,88,12,33.85714286
2014,88,13,33.7925
2014,88,14,30.6525
2014,88,15,30.54166667
2014,88,16,32.23666667
2014,88,17,35.46428571
2014,88,18,41.51133333
2014,88,19,50.134
2014,88,20,51.61066667
2014,88,21,54.67733333
2014,88,22,55.77428571
2014,88,23,60.57142857
2014,89,0,66.43615385
2014,89,1,67.28571429
2014,89,2,73.93538462
2014,89,3,77.19230769
2014,89,4,75.76142857
2014,89,5,78.29785714
2014,89,6,78.02428571
2014,89,7,74.64285714
2014,89,8,61.822
2014,89,9,47.28933333
2014,89,10,41.08866667
2014,89,11,35.73153846
2014,89,12,32.36083333
2014,89,13,30.667
2014,89,14,34.33375
2014,89,15,35.14625
2014,89,16,33.9375
2014,89,17,33.233
2014,89,18,35.70833333
2014,89,19,38.11928571
2014,89,20,39.11538462
2014,89,21,40.38461538
2014,89,22,45.5
2014,89,23,49.84615385
2014,90,0,53.7775
2014,90,1,60.96153846
2014,90,2,64.20538462
2014,90,3,68.14153846
2014,90,4,71
2014,90,5,74
2014,90,6,73.66692308
2014,90,7,68.60230769
2014,90,8,55.44846154
2014,90,9,44.86857143
2014,90,10,37.30928571
2014,90,11,32.80769231
2014,90,12,32.317
2014,90,13,30.667
2014,90,14,31.70875
2014,90,15,34.14
2014,90,16,29.116
2014,90,17,34.15090909
2014,90,18,39.03846154
2014,90,19,44.97461538
2014,90,20,41.88461538
2014,90,21,47.11538462
2014,90,22,53.25615385
2014,90,23,57.35846154
2014,91,0,58.25692308
2014,91,1,58.24384615
2014,91,2,66.61083333
2014,91,3,71.88916667
2014,91,4,69.78153846
2014,91,5,73.15384615
2014,91,6,74.62846154
2014,91,7,69.79461538
2014,91,8,60.51307692
2014,91,9,48.30769231
2014,91,10,43.79785714
2014,91,11,38.59571429
2014,91,12,34.7775
2014,91,13,31.52538462
2014,91,14,30.25
2014,91,15,29.93909091
2014,91,16,30.89363636
2014,91,17,36.56384615
2014,91,18,45.83384615
2014,91,19,49.345
2014,91,20,51.33307692
2014,91,21,51.73076923
2014,91,22,54.60230769
2014,91,23,59.87153846
2014,92,0,62.83333333
2014,92,1,67.75
2014,92,2,68.7775
2014,92,3,73.16666667
2014,92,4,69.96153846
2014,92,5,72.93615385
2014,92,6,73.29538462
2014,92,7,69.52615385
2014,92,8,58.19230769
2014,92,9,49.76142857
2014,92,10,43.54714286
2014,92,11,36.74928571
2014,92,12,33.61538462
2014,92,13,30.83333333
2014,92,14,30.47461538
2014,92,15,29.98545455
2014,92,16,33.68181818
2014,92,17,36.11538462
2014,92,18,42.14285714
2014,92,19,49.11928571
2014,92,20,55.02428571
2014,92,21,53.83357143
2014,92,22,53.60230769
2014,92,23,57.35846154
2014,93,0,58.43083333
2014,93,1,63.35846154
2014,93,2,65.14153846
